Index,Year,Player,Pos,Age,Tm,G,GS,MP,MPG,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
9558,2003,Tariq Abdul-Wahad,SG,28,DAL,14,0,204,15,12.4,0.47,0.017,0.103,7.6,14,10.8,15.4,1.5,1.1,10.3,15,0.2,0.2,0.4,0.104,-1.2,0.7,-0.5,0.1,27,58,0.466,0,1,0,27,57,0.474,0.466,3,6,0.5,14,26,40,21,6,3,7,26,57
9559,2003,Shareef Abdur-Rahim,PF,26,ATL,81,81,3087,38,19.9,0.566,0.051,0.457,6.7,17.8,12.5,14.7,1.5,0.9,13,24.2,7.4,2.3,9.7,0.151,2.1,-0.4,1.7,2.8,566,1183,0.478,21,60,0.35,545,1123,0.485,0.487,455,541,0.841,175,502,677,242,87,38,212,240,1608
9560,2003,Courtney Alexander,PG,25,NOH,66,7,1360,21,9.3,0.459,0.113,0.289,3.3,6.8,5,9.8,1.2,0.3,10.7,21.3,0.1,1,1.1,0.04,-3.2,-2.3,-5.5,-1.2,193,505,0.382,19,57,0.333,174,448,0.388,0.401,118,146,0.808,39,79,118,79,31,6,68,125,523
9561,2003,Malik Allen,PF,24,MIA,80,73,2318,29,9.9,0.455,0.005,0.153,6.5,14.9,10.6,4.4,0.9,2.6,13.2,19.7,-1.7,2.6,0.9,0.018,-4.6,0.6,-3.9,-1.1,335,790,0.424,0,4,0,335,786,0.426,0.424,97,121,0.802,134,291,425,54,37,78,128,234,767
9562,2003,Ray Allen,SG,27,TOT,76,75,2880,38,21.3,0.565,0.391,0.253,3.8,11.8,7.8,21.6,1.9,0.4,11.6,27.8,7.6,1.5,9.1,0.152,5.6,-1.8,3.7,4.2,598,1363,0.439,201,533,0.377,397,830,0.478,0.512,316,345,0.916,94,287,381,334,103,14,198,220,1713
9565,2003,Rafer Alston,PG,26,TOR,47,4,980,21,14.4,0.51,0.388,0.161,2.3,10.4,6.2,34,2.1,1.1,19.3,20.7,0.7,0.5,1.2,0.059,0.6,-2.1,-1.5,0.1,139,335,0.415,51,130,0.392,88,205,0.429,0.491,37,54,0.685,21,86,107,192,38,15,86,120,366
9566,2003,John Amaechi,C,32,UTA,50,1,474,9,3.1,0.351,0,0.441,6.9,12.5,9.8,6.8,1.6,1.1,19.4,17,-1.1,0.4,-0.7,-0.07,-7,-0.5,-7.5,-0.7,37,118,0.314,0,0,0,37,118,0.314,0.314,25,52,0.481,26,51,77,21,14,7,34,50,99
9567,2003,Chris Andersen,C,24,DEN,59,3,907,15,14,0.44,0.004,0.491,13.3,22.3,17.6,6.3,1.7,5.3,14.8,19.9,-0.5,1.7,1.1,0.059,-4.8,2.1,-2.7,-0.2,114,285,0.4,0,1,0,114,284,0.401,0.4,77,140,0.55,109,165,274,32,30,60,60,90,305
9568,2003,Derek Anderson,PG,28,POR,76,76,2556,34,16.9,0.556,0.398,0.323,2.5,10,6.2,20.7,1.9,0.5,11.9,19.5,5.9,2.2,8.1,0.153,3.1,-0.6,2.5,2.9,355,832,0.427,116,331,0.35,239,501,0.477,0.496,231,269,0.859,53,211,264,325,90,16,128,141,1057
9569,2003,Kenny Anderson,PG,32,TOT,61,2,1135,19,13.6,0.457,0.018,0.149,3.2,10.6,6.8,29.8,2.8,0.3,15.6,19.7,0.4,1.3,1.6,0.069,-1.9,-0.3,-2.1,0,163,382,0.427,1,7,0.143,162,375,0.432,0.428,45,57,0.789,31,101,132,198,58,5,75,106,372
9572,2003,Shandon Anderson,SF,29,NYK,82,9,1731,21,13.4,0.553,0.261,0.354,4.2,13.2,8.6,8.3,2.2,0.8,15.5,19.6,1.2,1.4,2.7,0.074,-0.6,-0.2,-0.8,0.5,248,537,0.462,52,140,0.371,196,397,0.494,0.51,139,190,0.732,64,190,254,87,73,20,114,177,687
9573,2003,Robert Archibald,PF,22,MEM,12,0,72,6,2.4,0.34,0,0.9,9.5,17,13.3,6.1,0,2.9,20,21.8,-0.3,0,-0.2,-0.158,-9.5,-2.2,-11.7,-0.2,6,20,0.3,0,0,0,6,20,0.3,0.3,7,18,0.389,6,11,17,3,0,3,7,9,19
9574,2003,Gilbert Arenas,PG,21,GSW,82,82,2866,35,18.6,0.54,0.265,0.397,3.6,10.6,7.2,30,2.2,0.4,17.3,24.9,5.8,0.7,6.5,0.109,3.9,-1.6,2.2,3.1,509,1180,0.431,109,313,0.348,400,867,0.461,0.478,370,468,0.791,97,289,386,514,124,17,290,260,1497
9575,2003,Brandon Armstrong,SG,22,NJN,17,0,69,4,3.9,0.405,0.222,0.222,0,6.6,3.3,4.8,2.3,1.1,14.4,22.6,-0.2,0.1,-0.1,-0.05,-7.7,-1.8,-9.5,-0.1,9,27,0.333,1,6,0.167,8,21,0.381,0.352,5,6,0.833,0,4,4,2,3,1,5,8,24
9576,2003,Darrell Armstrong,PG,34,ORL,82,23,2350,29,14.6,0.53,0.361,0.292,4.3,10.2,7.2,21.7,3,0.4,18.1,16.9,2.7,2.2,4.9,0.1,0.8,0.3,1.2,1.9,263,643,0.409,78,232,0.336,185,411,0.45,0.47,165,188,0.878,91,204,295,323,135,13,160,167,769
9577,2003,Carlos Arroyo,PG,23,UTA,44,0,287,7,14.1,0.51,0.064,0.202,4.8,6.1,5.5,33.1,2.2,0.3,20.2,23.8,0.1,0.2,0.3,0.057,-0.9,-2.8,-3.7,-0.1,50,109,0.459,3,7,0.429,47,102,0.461,0.472,18,22,0.818,11,15,26,53,12,1,30,28,121
9578,2003,Chucky Atkins,PG,28,DET,65,7,1398,22,10.1,0.475,0.52,0.105,1.8,6.5,4.1,22.4,1.1,0.2,13.7,19.4,0.3,1.2,1.5,0.053,-0.5,-2.3,-2.8,-0.3,168,465,0.361,86,242,0.355,82,223,0.368,0.454,40,49,0.816,21,75,96,175,27,4,77,108,462
9579,2003,Stacey Augmon,SG,34,NOH,70,3,862,12,9.3,0.474,0.036,0.375,3.5,12.7,8,12.5,1.7,0.8,15.2,13.9,0.2,1,1.2,0.067,-3.8,0.2,-3.5,-0.3,79,192,0.411,0,7,0,79,185,0.427,0.411,54,72,0.75,26,93,119,69,27,9,40,80,212
9580,2003,Dalibor Bagaric,C,22,CHI,10,0,76,8,7.1,0.342,0,0.154,10.3,18.6,14.5,8.2,2,2.9,15.3,19.1,-0.2,0.1,-0.1,-0.048,-6.7,0.5,-6.3,-0.1,8,26,0.308,0,0,0,8,26,0.308,0.308,3,4,0.75,7,13,20,4,3,3,5,11,19
9581,2003,Vin Baker,C,31,BOS,52,9,942,18,10.6,0.531,0.019,0.517,10.5,13.3,11.9,5.3,1.2,2.5,19.4,15.5,0.5,1.1,1.6,0.082,-4,0.5,-3.4,-0.3,99,207,0.478,0,4,0,99,203,0.488,0.478,72,107,0.673,90,108,198,29,22,30,61,146,270
9582,2003,Brent Barry,SG,31,SEA,75,68,2480,33,15.8,0.597,0.508,0.279,2.2,12.2,7.1,25,2.5,0.5,18,14.9,4.8,2.5,7.3,0.141,2.3,0.6,2.9,3,264,577,0.458,118,293,0.403,146,284,0.514,0.56,128,161,0.795,48,253,301,384,113,15,142,199,774
9583,2003,Jon Barry,SG,33,DET,80,0,1473,18,17.9,0.593,0.505,0.236,2.6,12,7.2,25.5,2.4,0.7,14.8,17.9,3.4,2.2,5.6,0.183,2.9,0.1,3,1.9,191,424,0.45,87,214,0.407,104,210,0.495,0.553,86,100,0.86,33,147,180,206,63,14,81,104,555
9584,2003,Maceo Baston,PF,27,TOR,16,0,106,7,18,0.661,0,0.48,4.1,21.3,12.4,0,2,7.3,16.5,15.6,0.2,0.2,0.3,0.153,-4.8,-0.4,-5.2,-0.1,15,25,0.6,0,0,0,15,25,0.6,0.6,10,12,0.833,4,19,23,0,4,11,6,16,40
9585,2003,Mengke Bateer,C,27,SAS,12,0,46,4,-8.4,0.252,0.176,0.118,5.3,19.2,12.6,13.5,0,0,25.1,24.1,-0.3,0.1,-0.2,-0.248,-12.5,-2,-14.4,-0.1,4,17,0.235,1,3,0.333,3,14,0.214,0.265,0,2,0,2,8,10,4,0,0,6,14,9
9586,2003,Mike Batiste,PF,25,MEM,75,2,1248,17,12.2,0.476,0.173,0.188,7.5,15.6,11.6,6.9,1.7,0.9,12,20.7,0,0.7,0.8,0.029,-2.2,-1.7,-3.9,-0.6,197,467,0.422,18,81,0.222,179,386,0.464,0.441,69,88,0.784,82,175,257,52,42,16,69,120,481
9587,2003,Tony Battie,C,26,BOS,67,62,1683,25,15.2,0.578,0.014,0.32,9.7,19.7,14.6,5.2,1,3.8,10.2,12.9,3.3,2.5,5.8,0.164,-2,1.8,-0.1,0.8,199,369,0.539,1,5,0.2,198,364,0.544,0.541,88,118,0.746,148,285,433,49,33,81,48,197,487
9588,2003,Shane Battier,SF,24,MEM,78,47,2383,31,15,0.597,0.38,0.255,6.1,10.1,8.1,6.8,2.2,2.5,9.7,13.2,4.8,1.5,6.2,0.126,2.4,1.2,3.6,3.4,275,569,0.483,86,216,0.398,189,353,0.535,0.559,120,145,0.828,128,217,345,105,102,88,68,207,756
9589,2003,Lonny Baxter,C,24,CHI,55,0,682,12,11.3,0.521,0.01,0.5,10.7,16,13.4,3.8,0.7,2.3,15.5,19.3,0.4,0.5,0.9,0.063,-3.2,-2,-5.2,-0.5,96,206,0.466,0,2,0,96,204,0.471,0.466,70,103,0.68,65,100,165,16,9,22,46,135,262
9590,2003,Raja Bell,SG,26,DAL,75,32,1173,16,7.9,0.509,0.242,0.161,4.4,9.2,6.8,6.8,2.3,0.5,16,10.4,0.5,1.2,1.7,0.069,-1.7,1.2,-0.5,0.5,93,211,0.441,21,51,0.412,72,160,0.45,0.491,23,34,0.676,47,98,145,57,52,8,43,134,230
9591,2003,Jonathan Bender,SF,22,IND,46,2,819,18,13.3,0.521,0.209,0.331,5.9,12.2,9.1,8.6,0.5,5,12.6,18.4,0.7,1,1.7,0.099,-1.7,0.9,-0.8,0.2,112,254,0.441,19,53,0.358,93,201,0.463,0.478,60,84,0.714,42,91,133,42,8,56,42,86,303
9592,2003,Corey Benjamin,SG,24,ATL,9,0,152,17,7.3,0.4,0.302,0.372,7.8,15.1,11.6,10.4,0.3,0.9,10.7,16.9,0,0.1,0,0.004,-3.3,-2.5,-5.8,-0.1,13,43,0.302,2,13,0.154,11,30,0.367,0.326,12,16,0.75,10,21,31,10,1,2,6,20,40
9593,2003,Travis Best,PG,30,MIA,72,52,1807,25,11.2,0.473,0.187,0.211,1.6,8,4.7,25.7,1.3,0.3,14.3,19.4,0.5,1.4,1.8,0.048,-1.5,-1.3,-2.8,-0.4,231,583,0.396,36,109,0.33,195,474,0.411,0.427,105,123,0.854,26,121,147,255,44,7,106,174,603
9594,2003,Mike Bibby,PG,24,SAC,55,55,1835,33,17.6,0.559,0.196,0.267,2.1,6.3,4.3,24.3,2,0.3,14,21.9,3.5,2,5.6,0.146,1.9,-0.9,1,1.4,329,700,0.47,56,137,0.409,273,563,0.485,0.51,161,187,0.861,34,113,147,285,72,8,127,93,875
9595,2003,Chauncey Billups,PG,26,DET,74,74,2327,31,20.4,0.582,0.437,0.416,1.9,12.2,7,23.7,1.5,0.5,11.5,24.1,7,2.9,9.9,0.204,5,-0.7,4.2,3.7,366,870,0.421,149,380,0.392,217,490,0.443,0.506,318,362,0.878,38,235,273,287,63,15,134,136,1199
9596,2003,Corie Blount,C,34,CHI,50,3,836,17,9.6,0.502,0,0.261,9.1,17.9,13.5,8.9,2,1.7,22.3,10.2,0.2,0.9,1.1,0.064,-2.6,1.9,-0.7,0.3,65,134,0.485,0,0,0,65,134,0.485,0.485,20,35,0.571,68,137,205,50,33,19,43,121,150
9597,2003,Mark Blount,C,27,TOT,81,31,1403,17,10.6,0.491,0,0.401,8.8,16.9,12.6,7,1.6,3.8,20.2,16.4,-0.4,2.1,1.7,0.059,-4.9,2,-3,-0.3,150,347,0.432,0,0,0,150,347,0.432,0.432,101,139,0.727,111,197,308,56,42,68,103,187,401
9600,2003,Calvin Booth,C,26,SEA,47,0,575,12,9.9,0.494,0.017,0.395,6.5,16,11.2,3.3,1,4.5,13.6,13.2,0.2,0.7,0.8,0.071,-4.8,1.2,-3.5,-0.2,52,119,0.437,0,2,0,52,117,0.444,0.437,34,47,0.723,32,77,109,12,11,33,22,74,138
9601,2003,Carlos Boozer,PF,21,CLE,81,54,2049,25,17.9,0.577,0.002,0.311,10.8,22.7,16.6,9.3,1.5,1.7,12.8,17.1,4.2,1.8,5.9,0.139,0.3,-0.1,0.2,1.1,331,618,0.536,0,1,0,331,617,0.536,0.536,148,192,0.771,202,407,609,106,59,50,103,224,810
9602,2003,Ruben Boumtje-Boumtje,C,24,POR,2,0,5,3,18.4,0,0,0,24.2,0,12.1,26.6,10.7,0,0,9.2,0,0,0,0.114,1.8,8,9.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
9603,2003,Bruce Bowen,SF,31,SAS,82,82,2566,31,9.1,0.563,0.478,0.186,2.8,7.8,5.4,6.8,1.4,1.1,12.2,10.7,2.4,2.7,5.1,0.096,0.3,1.2,1.5,2.3,223,479,0.466,101,229,0.441,122,250,0.488,0.571,36,89,0.404,59,180,239,113,66,42,72,195,583
9604,2003,Ryan Bowen,SG,27,DEN,62,31,996,16,12.7,0.519,0.036,0.208,8.7,9.7,9.2,9.3,3.4,2.3,16.7,11.5,0.6,1.6,2.1,0.102,-2.1,3.2,1.1,0.8,97,197,0.492,2,7,0.286,95,190,0.5,0.497,27,41,0.659,78,79,157,54,65,29,43,82,223
9605,2003,Earl Boykins,PG,26,GSW,68,0,1321,19,17.6,0.543,0.166,0.431,2.9,4.2,3.5,26.8,1.5,0.2,11.7,20.1,3.9,-0.4,3.5,0.127,2.2,-4.6,-2.3,-0.1,199,464,0.429,29,77,0.377,170,387,0.439,0.46,173,200,0.865,35,53,88,221,38,4,73,75,600
9606,2003,Michael Bradley,PF,23,TOR,67,11,1314,20,12.8,0.492,0.019,0.213,13.5,22.4,17.7,8.4,0.7,1.7,18.1,14.6,0.7,0.9,1.5,0.056,-2.5,-0.2,-2.6,-0.2,151,314,0.481,1,6,0.167,150,308,0.487,0.482,35,67,0.522,162,247,409,67,16,32,76,125,338
9607,2003,Shawn Bradley,C,30,DAL,81,39,1731,21,18.3,0.601,0.003,0.467,9.6,20.7,15.1,4.6,1.9,7.3,12.9,13.6,3.9,3.5,7.4,0.204,-0.4,4.7,4.3,2.8,201,375,0.536,0,1,0,201,374,0.537,0.536,141,175,0.806,151,325,476,54,65,170,67,242,543
9608,2003,Elton Brand,PF,23,LAC,62,61,2454,40,21.7,0.543,0.001,0.396,13.1,19.3,16.2,12,1.5,4.6,13.2,22.4,4.9,2.7,7.6,0.149,2.1,2.4,4.5,4.1,451,899,0.502,0,1,0,451,898,0.502,0.502,244,356,0.685,283,420,703,157,71,158,161,204,1146
9609,2003,J.R. Bremer,PG,22,BOS,64,41,1503,23,12.7,0.515,0.616,0.239,1.3,9.8,5.5,19.2,1.3,0.2,10.3,17.7,1.8,1.2,3,0.096,0.1,-2,-1.9,0,171,464,0.369,101,286,0.353,70,178,0.393,0.477,85,111,0.766,18,127,145,164,38,3,59,80,528
9610,2003,Jamison Brewer,PG,22,IND,10,0,80,8,13.4,0.525,0.118,0.529,7.2,5.5,6.3,36.4,1.3,0.9,22.3,15.2,0.1,0.1,0.2,0.106,-0.6,-2.5,-3.1,0,9,17,0.529,0,2,0,9,15,0.6,0.529,4,9,0.444,5,4,9,18,2,1,6,11,22
9611,2003,Primoz Brezec,C,23,IND,22,1,111,5,10.9,0.449,0.026,0.526,13.5,9.9,11.6,6,0.9,2.6,13,21.9,0,0.1,0.1,0.047,-3.7,-1.6,-5.3,-0.1,15,38,0.395,0,1,0,15,37,0.405,0.395,12,20,0.6,13,10,23,4,2,4,7,16,42
9612,2003,Damone Brown,PF,23,TOR,5,3,115,23,1.6,0.363,0.057,0.229,2.9,12.4,7.4,4.2,0.5,0,13.5,17.7,-0.3,0,-0.2,-0.102,-7.9,-3.4,-11.3,-0.3,11,35,0.314,0,2,0,11,33,0.333,0.314,6,8,0.75,3,12,15,3,1,0,6,14,28
9613,2003,Devin Brown,SG,24,TOT,10,2,93,9,6.9,0.389,0.029,0.229,10,12.8,11.2,13.5,2.3,0.9,18.9,23,-0.2,0.1,-0.1,-0.043,-5.9,0,-5.9,-0.1,12,35,0.343,0,1,0,12,34,0.353,0.343,6,8,0.75,8,10,18,7,4,1,9,14,30
9616,2003,Kedrick Brown,SF,21,BOS,51,5,666,13,8.8,0.392,0.228,0.187,7.4,16.6,11.9,5.1,2.7,1.5,11.1,14.5,-0.5,1.1,0.5,0.037,-5.4,1,-4.4,-0.4,61,171,0.357,3,39,0.077,58,132,0.439,0.365,20,32,0.625,45,95,140,20,34,13,23,68,145
9617,2003,Kwame Brown,C,20,WAS,80,20,1773,22,13.6,0.496,0.006,0.432,8.5,19.9,14.2,5.6,1.5,3.4,15.5,18.8,0.2,2.3,2.5,0.069,-3.4,0.7,-2.7,-0.3,224,502,0.446,0,3,0,224,499,0.449,0.446,145,217,0.668,128,298,426,58,50,80,110,159,593
9618,2003,P.J. Brown,PF,33,NOH,78,78,2609,33,17.6,0.592,0.005,0.386,10.7,20.7,15.6,9.2,1.4,2.2,12.2,14,6.4,3.8,10.2,0.188,1.1,2.3,3.4,3.6,319,601,0.531,0,3,0,319,598,0.533,0.531,194,232,0.836,243,458,701,147,67,80,98,203,832
9619,2003,Randy Brown,PG,34,PHO,32,0,262,8,7.2,0.425,0,0.279,1.3,10,5.6,19.2,3.4,0.6,26,11.2,-0.2,0.4,0.2,0.031,-5,1.4,-3.6,-0.1,16,43,0.372,0,0,0,16,43,0.372,0.372,9,12,0.75,3,23,26,35,17,2,17,36,41
9620,2003,Tierre Brown,PG,23,CLE,15,0,168,11,17.4,0.499,0.017,0.237,5.2,14.9,10,41.6,4,0,25.2,22.5,0,0.2,0.2,0.044,-1.2,-0.4,-1.6,0,27,59,0.458,0,1,0,27,58,0.466,0.458,11,14,0.786,8,22,30,39,13,0,22,9,65
9621,2003,Rick Brunson,PG,30,CHI,17,0,196,12,13.4,0.543,0.12,0.24,2.3,8.3,5.4,29,2.6,1.1,23.5,16.4,0.1,0.1,0.3,0.07,-1.8,-1.4,-3.2,-0.1,23,50,0.46,4,6,0.667,19,44,0.432,0.5,10,12,0.833,4,15,19,36,10,3,17,20,60
9622,2003,Kobe Bryant,SG,24,LAL,82,82,3401,41,26.2,0.55,0.168,0.371,3.5,15.3,9.3,27.2,2.8,1.4,11.4,32.9,11,4,14.9,0.21,6.1,0.3,6.4,7.1,868,1924,0.451,124,324,0.383,744,1600,0.465,0.483,601,713,0.843,106,458,564,481,181,67,288,218,2461
9623,2003,Mark Bryant,PF,37,TOT,16,0,100,6,0.4,0.313,0,0.211,9.2,14.3,11.7,5.9,0.5,0.8,25.2,12.5,-0.2,0.1,-0.1,-0.068,-8.2,-1.5,-9.7,-0.2,5,19,0.263,0,0,0,5,19,0.263,0.263,3,4,0.75,8,12,20,4,1,1,7,18,13
9627,2003,Greg Buckner,SG,26,PHI,75,5,1514,20,11.6,0.519,0.138,0.204,5.5,11.4,8.4,10.1,2.5,0.8,12.5,14.7,1.5,1.7,3.1,0.1,-0.6,0.7,0,0.8,185,398,0.465,15,55,0.273,170,343,0.496,0.484,65,81,0.802,72,144,216,96,72,16,62,203,450
9628,2003,Pat Burke,C,29,ORL,62,8,783,13,8.3,0.415,0.024,0.196,8.1,13.4,10.7,4.9,1.3,2.3,12.8,21.1,-1,0.6,-0.3,-0.021,-6.1,-1.6,-7.7,-1.1,113,296,0.382,1,7,0.143,112,289,0.388,0.383,40,58,0.69,57,89,146,23,19,25,47,99,267
9629,2003,Caron Butler,SF,22,MIA,78,78,2858,37,15.1,0.502,0.104,0.363,5.3,10.9,8,14.1,2.6,0.9,13.8,22.9,1.6,3.6,5.1,0.086,0.1,1.6,1.7,2.7,429,1032,0.416,34,107,0.318,395,925,0.427,0.432,309,375,0.824,135,262,397,213,137,31,192,230,1201
9630,2003,Rasual Butler,SG,23,MIA,72,28,1514,21,9.5,0.437,0.299,0.182,2.1,12.3,7.1,11.4,0.8,2.2,11.1,21.6,-1.4,1.4,0.1,0.002,-3.4,-0.4,-3.8,-0.7,207,572,0.362,50,171,0.292,157,401,0.392,0.406,76,104,0.731,29,157,186,93,21,43,77,105,540
9631,2003,Jason Caffey,PF,29,MIL,51,16,894,18,10.5,0.501,0,0.427,8.9,14.2,11.5,6.7,1.1,1.2,16,18.3,0.3,0.3,0.6,0.031,-2.9,-1.9,-4.8,-0.6,113,248,0.456,0,0,0,113,248,0.456,0.456,69,106,0.651,68,108,176,38,19,15,56,122,295
9632,2003,Marcus Camby,C,28,DEN,29,9,616,21,17.5,0.444,0.022,0.22,13.5,26.4,19.7,14.4,1.7,5.2,9.8,19.9,0.3,1.2,1.5,0.119,-1.7,3.7,2,0.6,93,227,0.41,2,5,0.4,91,222,0.41,0.414,33,50,0.66,75,133,208,47,20,40,27,69,221
9633,2003,Elden Campbell,C,34,TOT,56,1,869,16,14.1,0.483,0.003,0.461,6.2,18.2,12.1,9.9,2,3.3,12.4,21.3,0.6,1.4,2,0.109,-3.3,1.3,-2,0,117,295,0.397,0,1,0,117,294,0.398,0.397,109,136,0.801,47,134,181,51,33,39,50,129,343
9636,2003,Brian Cardinal,PF,25,WAS,5,0,15,3,13.8,0.41,0.25,0.5,23.6,15.8,19.7,10.4,0,0,17,18.5,0,0,0,0.051,-1,-3.2,-4.2,0,1,4,0.25,0,1,0,1,3,0.333,0.25,2,2,1,3,2,5,1,0,0,1,0,4
9637,2003,Anthony Carter,PG,27,MIA,49,26,912,19,9.9,0.39,0.034,0.215,1.5,9.3,5.3,37.9,2.7,0.4,24.1,17.3,-1.3,1.1,-0.2,-0.012,-4.8,-0.5,-5.3,-0.8,83,233,0.356,0,8,0,83,225,0.369,0.356,33,50,0.66,12,71,83,203,45,5,81,70,199
9638,2003,Vince Carter,SG,26,TOR,43,42,1471,34,21.9,0.532,0.172,0.211,4.4,10.4,7.3,20.4,1.7,2,8.2,28.1,3.4,0.8,4.2,0.136,4.1,-1.4,2.7,1.7,355,760,0.467,45,131,0.344,310,629,0.493,0.497,129,160,0.806,59,129,188,143,48,41,74,121,884
9639,2003,Sam Cassell,PG,33,MIL,78,77,2700,35,22.3,0.565,0.14,0.385,2.5,12.4,7.4,29.6,1.7,0.4,11.5,26.5,8.8,0.8,9.6,0.171,4.5,-2,2.6,3.1,546,1162,0.47,59,163,0.362,487,999,0.487,0.495,385,447,0.861,57,285,342,450,88,14,177,216,1536
9640,2003,Kelvin Cato,C,28,HOU,73,5,1247,17,15.5,0.535,0.016,0.484,12.5,26.7,19.8,2.6,1.6,4.9,15.3,13.6,1.3,2.5,3.8,0.145,-2.8,1.8,-1,0.3,133,256,0.52,0,4,0,133,252,0.528,0.52,66,124,0.532,132,296,428,20,38,85,56,176,332
9641,2003,Tyson Chandler,C,20,CHI,75,68,1827,24,15.8,0.565,0,0.601,10.4,20.6,15.5,6.8,1,4.2,18.1,18.1,1.8,2.1,3.9,0.102,-1.5,1.2,-0.3,0.8,257,484,0.531,0,0,0,257,484,0.531,0.531,177,291,0.608,169,345,514,76,37,106,135,220,691
9642,2003,Calbert Cheaney,SG,31,UTA,81,74,2351,29,9.8,0.514,0.038,0.106,3.9,10.5,7.3,11.7,1.5,0.4,13.7,15.5,1,1.7,2.8,0.056,-1.2,-0.1,-1.2,0.5,325,651,0.499,10,25,0.4,315,626,0.503,0.507,40,69,0.58,73,211,284,163,65,13,108,225,700
9643,2003,Chris Childs,PG,35,NJN,12,0,106,9,6.2,0.352,0.3,0.15,3.2,2.2,2.7,22.2,4,0.7,22,11.6,-0.1,0.2,0.1,0.038,-4.5,0.3,-4.2,-0.1,6,20,0.3,1,6,0.167,5,14,0.357,0.325,2,3,0.667,3,2,5,16,8,1,6,17,15
9644,2003,Doug Christie,SG,32,SAC,80,80,2710,34,15,0.59,0.332,0.312,2.5,10.6,6.8,19.3,3.3,0.9,18.5,12.7,4.2,4.7,8.9,0.157,1.3,2.9,4.2,4.2,267,557,0.479,73,185,0.395,194,372,0.522,0.545,141,174,0.81,61,281,342,376,180,37,144,186,748
9645,2003,Keon Clark,C,27,SAC,80,11,1780,22,13.9,0.528,0.009,0.284,8.8,17.9,13.6,6.5,1.1,5.6,15.6,14.9,1.3,3.4,4.7,0.127,-2.5,3.6,1.1,1.4,226,451,0.501,0,4,0,226,447,0.506,0.501,84,128,0.656,138,313,451,80,38,150,94,227,536
9646,2003,Speedy Claxton,PG,24,SAS,30,0,471,16,15.9,0.509,0.076,0.393,5.7,8,6.9,26.9,2.5,1,17.1,20.2,0.6,0.6,1.2,0.125,-0.1,0.2,0.1,0.2,67,145,0.462,0,11,0,67,134,0.5,0.462,39,57,0.684,22,34,56,75,22,7,35,43,173
9647,2003,Mateen Cleaves,PG,25,SAC,12,0,55,5,-3.7,0.323,0.043,0.174,2.1,13,7.8,25.7,1.8,0,36.1,31.1,-0.4,0.1,-0.4,-0.325,-14.8,-1,-15.8,-0.2,6,23,0.261,1,1,1,5,22,0.227,0.283,3,4,0.75,1,7,8,10,2,0,14,6,16
9648,2003,Derrick Coleman,C,35,PHI,64,35,1742,27,15.4,0.525,0.135,0.343,10,20.5,15.2,8,1.6,3.1,14.3,17.3,2.1,2.4,4.5,0.124,-0.5,1.6,1.1,1.4,223,498,0.448,22,67,0.328,201,431,0.466,0.47,134,171,0.784,151,299,450,87,53,69,96,171,602
9649,2003,Bimbo Coles,PG,34,TOT,35,11,691,20,6.7,0.413,0.19,0.25,1.7,8,4.8,16.6,1.3,0.4,13.1,13.8,-0.2,0.2,0,0,-4.3,-2,-6.3,-0.8,56,168,0.333,7,32,0.219,49,136,0.36,0.354,35,42,0.833,11,48,59,72,17,4,28,60,154
9652,2003,Jason Collier,C,25,HOU,13,3,104,8,15,0.488,0,0.056,13.6,18.4,16.1,1.8,1,0.7,5.1,17.3,0.2,0.1,0.3,0.126,-2.3,-3.4,-5.8,-0.1,17,36,0.472,0,0,0,17,36,0.472,0.472,2,2,1,12,17,29,1,2,1,2,10,36
9653,2003,Jarron Collins,C,24,UTA,22,7,421,19,8.2,0.53,0.012,0.721,9.6,7.8,8.6,5.2,0.6,1.1,14.4,14.5,0.5,0.2,0.7,0.078,-1.4,-1.4,-2.8,-0.1,38,86,0.442,0,1,0,38,85,0.447,0.442,44,62,0.71,32,28,60,14,5,6,19,70,120
9654,2003,Jason Collins,C,24,NJN,81,66,1900,23,9.9,0.521,0.012,0.698,8.2,13.9,11.1,6.9,1.3,1.7,16.1,12.5,1.7,3,4.7,0.119,-2.3,1.8,-0.6,0.7,140,338,0.414,0,4,0,140,334,0.419,0.414,180,236,0.763,136,232,368,87,47,44,85,252,460
9655,2003,Chris Crawford,PF,27,ATL,5,0,38,8,28.8,0.726,0.231,0.615,9.4,11.5,10.5,5.2,2.8,5.5,10.8,22.3,0.2,0,0.2,0.316,5.1,-0.3,4.8,0.1,8,13,0.615,1,3,0.333,7,10,0.7,0.654,7,8,0.875,3,4,7,1,2,3,2,7,24
9656,2003,Jamal Crawford,PG,22,CHI,80,31,1992,25,15.4,0.496,0.3,0.16,1.2,9,5.1,28.8,2,0.9,13.4,22.2,1.6,1.1,2.8,0.067,0.9,-2,-1,0.5,334,808,0.413,86,242,0.355,248,566,0.438,0.467,104,129,0.806,21,164,185,334,77,25,134,126,858
